Title,Rating,Popularity,Budget,Gross Worldwide,URL,Runtime_minutes,ROI,Director_main,Writer_main,Star_main,Genre_main
12 Oameni mânioşi,9.0,226.0,350000.0,2945.0,https://www.imdb.com/title/tt0050083/,96,0.008414285714285714,Sidney Lumet,Reginald Rose,Martin Balsam,Legal Drama
Now You See Me: Jaful perfect,7.2,544.0,75000000.0,351723989.0,https://www.imdb.com/title/tt1670345/,115,4.689653186666667,Louis Leterrier,Ed Solomon,Jesse Eisenberg,Caper
Harry Potter și piatra filosofală,7.7,96.0,125000000.0,1028538783.0,https://www.imdb.com/title/tt0241527/,152,8.228310264,Chris Columbus,J.K. Rowling,Richard Harris,Teen Fantasy
Viața lui Pi,7.9,2102.0,120000000.0,609016565.0,https://www.imdb.com/title/tt0454876/,127,5.0751380416666665,Ang Lee,Yann Martel,Suraj Sharma,Adventure Epic
12 ani de sclavie,8.1,899.0,20000000.0,187734091.0,https://www.imdb.com/title/tt2024544/,134,9.38670455,Steve McQueen,John Ridley,Chiwetel Ejiofor,Costume Drama
Ziua cârtiței,8.0,1295.0,14600000.0,71108778.0,https://www.imdb.com/title/tt0107048/,101,4.8704642465753425,Harold Ramis,Danny Rubin,Bill Murray,Feel-Good Romance
Rupe-tot,7.6,1617.0,30000000.0,96188903.0,https://www.imdb.com/title/tt1250777/,117,3.2062967666666666,Matthew Vaughn,Jane Goldman,Aaron Taylor-Johnson,Dark Comedy
Cursa,7.8,642.0,15000000.0,79713640.0,https://www.imdb.com/title/tt0780504/,100,5.314242666666667,Nicolas Winding Refn,Hossein Amini,Ryan Gosling,Car Action
Obsesia,8.3,165.0,60000000.0,187436818.0,https://www.imdb.com/title/tt0113277/,170,3.123946966666667,Michael Mann,Michael Mann,Al Pacino,Action Epic
Edge of tomorrow: Prizonier în timp,7.9,535.0,178000000.0,381055527.0,https://www.imdb.com/title/tt1631867/,113,2.1407613876404494,Doug Liman,Christopher McQuarrie,Tom Cruise,Action Epic
Ziua independentei,7.0,550.0,75000000.0,817400891.0,https://www.imdb.com/title/tt0116629/,145,10.898678546666666,Roland Emmerich,Dean Devlin,Will Smith,Action Epic
Looper: Asasin în viitor,7.4,1798.0,30000000.0,176506819.0,https://www.imdb.com/title/tt1276104/,119,5.8835606333333335,Rian Johnson,Rian Johnson,Joseph Gordon-Levitt,Cyberpunk
Odiseea spațială 2001,8.3,552.0,12000000.0,67935776.0,https://www.imdb.com/title/tt0062622/,149,5.661314666666667,Stanley Kubrick,Stanley Kubrick,Keir Dullea,Adventure Epic
În sălbăticie,8.0,835.0,15000000.0,56676733.0,https://www.imdb.com/title/tt0758758/,148,3.7784488666666665,Sean Penn,Sean Penn,Emile Hirsch,Coming-of-Age
Super rau,7.6,634.0,20000000.0,170065055.0,https://www.imdb.com/title/tt0829482/,113,8.50325275,Greg Mottola,Seth Rogen,Jonah Hill,Buddy Comedy
Psycho,8.5,47.0,806947.0,32253778.0,https://www.imdb.com/title/tt0054215/,109,39.970131867396496,Alfred Hitchcock,Joseph Stefano,Anthony Perkins,Dark Comedy
Matrix - Reîncarcat,7.2,1721.0,150000000.0,741847937.0,https://www.imdb.com/title/tt0234215/,138,4.945652913333333,Lana Wachowski,Lilly Wachowski,Ray Anthony,Action Epic
Regatul de gheață,7.4,902.0,150000000.0,1286319131.0,https://www.imdb.com/title/tt2294629/,102,8.575460873333334,Chris Buck,Jennifer Lee,Kristen Bell,Computer Animation
Viața e frumoasă,8.6,407.0,8521538.834976528,230099013.0,https://www.imdb.com/title/tt0118799/,116,27.00204944857636,Roberto Benigni,Vincenzo Cerami,Roberto Benigni,Italian
Dincolo de limite,7.4,1046.0,27000000.0,161849455.0,https://www.imdb.com/title/tt1219289/,105,5.994424259259259,Neil Burger,Leslie Dixon,Bradley Cooper,Sci-Fi
Jurassic World,6.9,839.0,150000000.0,1671537444.0,https://www.imdb.com/title/tt0369610/,124,11.14358296,Colin Trevorrow,Rick Jaffa,Chris Pratt,Dinosaur Adventure
Călătoria lui Chihiro,8.6,302.0,19000000.0,359255344.0,https://www.imdb.com/title/tt0245429/,124,18.908176,Hayao Miyazaki,Hayao Miyazaki,Rumi Hiiragi,Japanese
"Jocuri, poturi și focuri de armă",8.1,915.0,1200000.0,3753929.0,https://www.imdb.com/title/tt0120735/,107,3.1282741666666665,Guy Ritchie,Guy Ritchie,Jason Flemyng,Dark Comedy
Juno,7.4,1826.0,7500000.0,232373066.0,https://www.imdb.com/title/tt0467406/,96,30.983075466666666,Jason Reitman,Diablo Cody,Elliot Page,Coming-of-Age
L.A. Confidential,8.2,810.0,35000000.0,126216940.0,https://www.imdb.com/title/tt0119488/,138,3.6061982857142856,Curtis Hanson,James Ellroy,Kevin Spacey,Conspiracy Thriller
Thor: Întunericul,6.7,2655.0,170000000.0,644783140.0,https://www.imdb.com/title/tt1981115/,112,3.792842,Alan Taylor,Christopher L. Yost,Chris Hemsworth,Action Epic
Fălci,8.1,450.0,7000000.0,490736300.0,https://www.imdb.com/title/tt0073195/,124,70.10518571428571,Steven Spielberg,Peter Benchley,Roy Scheider,Disaster
Omul-păianjen 2,7.5,1179.0,200000000.0,785498948.0,https://www.imdb.com/title/tt0316654/,127,3.92749474,Sam Raimi,Stan Lee,Tobey Maguire,Superhero
21 Jump Street - O adresa de pomina,7.2,1011.0,42000000.0,201585556.0,https://www.imdb.com/title/tt1232829/,109,4.799656095238095,Phil Lord,Michael Bacall,Jonah Hill,Buddy Cop
X-Men 2,7.4,2939.0,110000000.0,407711549.0,https://www.imdb.com/title/tt0290334/,134,3.706468627272727,Bryan Singer,Zak Penn,Patrick Stewart,Superhero
Identitatea lui Bourne,7.8,998.0,60000000.0,214034224.0,https://www.imdb.com/title/tt0258463/,119,3.567237066666667,Doug Liman,Tony Gilroy,Matt Damon,One-Person Army Action
Planeta Maimutelor: Invazia,7.6,2867.0,93000000.0,481800873.0,https://www.imdb.com/title/tt1318514/,105,5.180654548387097,Rupert Wyatt,Rick Jaffa,Andy Serkis,Coming-of-Age
Barbati în negru,7.3,735.0,90000000.0,589390539.0,https://www.imdb.com/title/tt0119654/,98,6.548783766666666,Barry Sonnenfeld,Lowell Cunningham,Tommy Lee Jones,Alien Invasion
Ocean's Eleven - Faceți jocurile,7.7,837.0,85000000.0,450717150.0,https://www.imdb.com/title/tt0240772/,116,5.302554705882353,Steven Soderbergh,George Clayton Johnson,George Clooney,Caper
The Revenant: Legenda lui Hugh Glass,8.0,538.0,135000000.0,532950503.0,https://www.imdb.com/title/tt1663202/,156,3.9477815037037036,Alejandro G. Iñárritu,Mark L. Smith,Leonardo DiCaprio,Action Epic
Diamantul sângeriu,8.0,1280.0,100000000.0,171720398.0,https://www.imdb.com/title/tt0450259/,143,1.71720398,Edward Zwick,Charles Leavitt,Leonardo DiCaprio,Action Epic
Raport special,7.6,972.0,102000000.0,358372926.0,https://www.imdb.com/title/tt0181689/,145,3.5134600588235294,Steven Spielberg,Scott Frank,Tom Cruise,Conspiracy Thriller
Whiplash,8.5,217.0,3300000.0,50431161.0,https://www.imdb.com/title/tt2582802/,106,15.28217,Damien Chazelle,Damien Chazelle,Miles Teller,Psychological Drama
Kingsman: Serviciul secret,7.7,376.0,81000000.0,414351546.0,https://www.imdb.com/title/tt2802144/,129,5.115451185185186,Matthew Vaughn,Jane Goldman,Adrian Quinton,Gun Fu
Jurnalul,7.8,244.0,29000000.0,118561492.0,https://www.imdb.com/title/tt0332280/,123,4.088327310344828,Nick Cassavetes,Jeremy Leven,Tim Ivey,Romantic Epic
Lupta cu zombi,7.8,486.0,5000000.0,31704623.0,https://www.imdb.com/title/tt0365748/,99,6.3409246,Edgar Wright,Simon Pegg,Simon Pegg,Buddy Comedy
Naufragiatul,7.8,1600.0,90000000.0,429632142.0,https://www.imdb.com/title/tt0162222/,143,4.773690466666666,Robert Zemeckis,William Broyles Jr.,Paul Sanchez,Survival
Star Trek: În întuneric,7.7,2446.0,190000000.0,467365246.0,https://www.imdb.com/title/tt1408101/,132,2.4598170842105263,J.J. Abrams,Roberto Orci,Leonard Nimoy,Space Sci-Fi
Omul Pasăre sau (Virtutea nesperată a ignoranței),7.7,851.0,18000000.0,103215094.0,https://www.imdb.com/title/tt2562232/,119,5.734171888888889,Alejandro G. Iñárritu,Alejandro G. Iñárritu,Michael Keaton,Dark Comedy
Cei ce veghează,7.6,700.0,130000000.0,185382813.0,https://www.imdb.com/title/tt0409459/,162,1.4260216384615385,Zack Snyder,Dave Gibbons,Malin Akerman,Dystopian Sci-Fi
Casablanca,8.5,773.0,950000.0,4738977.0,https://www.imdb.com/title/tt0034583/,102,4.988396842105264,Michael Curtiz,Philip G. Epstein,Humphrey Bogart,Psychological Drama
"Eu, Robotul",7.1,1725.0,120000000.0,353133898.0,https://www.imdb.com/title/tt0343818/,115,2.942782483333333,Alex Proyas,Jeff Vintar,Will Smith,Artificial Intelligence
Oblivion. Planeta uitata,7.0,1224.0,120000000.0,286168572.0,https://www.imdb.com/title/tt1483013/,124,2.3847381,Joseph Kosinski,Karl Gajdusek,Tom Cruise,Dystopian Sci-Fi
Harry Potter și Camera Secretelor,7.5,540.0,100000000.0,882933392.0,https://www.imdb.com/title/tt0295297/,161,8.82933392,Chris Columbus,J.K. Rowling,Daniel Radcliffe,Sword & Sorcery
Bun venit în Zombieland,7.5,613.0,23600000.0,102392080.0,https://www.imdb.com/title/tt1156398/,88,4.338647457627118,Ruben Fleischer,Rhett Reese,Jesse Eisenberg,Body Horror
Sunt un mic ticalos,7.6,1529.0,69000000.0,544174973.0,https://www.imdb.com/title/tt1323594/,95,7.886593811594203,Pierre Coffin,Cinco Paul,Steve Carell,Computer Animation
Povestea jucăriilor 2,7.9,2036.0,90000000.0,497375404.0,https://www.imdb.com/title/tt0120363/,92,5.526393377777778,Ash Brannon,John Lasseter,Tom Hanks,Computer Animation
Harry Potter și Pocalul de Foc,7.7,344.0,150000000.0,899660004.0,https://www.imdb.com/title/tt0330373/,157,5.99773336,Mike Newell,Steve Kloves,Eric Sykes,Sword & Sorcery
Omul ploii,8.0,953.0,25000000.0,354825435.0,https://www.imdb.com/title/tt0095953/,133,14.1930174,Barry Levinson,Barry Morrow,Dustin Hoffman,Road Trip
X-Men: Ultima înfruntare,6.6,3389.0,210000000.0,460435291.0,https://www.imdb.com/title/tt0376994/,104,2.1925490047619047,Brett Ratner,Simon Kinberg,Hugh Jackman,Superhero
Prizonieri,8.2,205.0,46000000.0,122127446.0,https://www.imdb.com/title/tt1392214/,153,2.6549444782608695,Denis Villeneuve,Aaron Guzikowski,Hugh Jackman,Psychological Thriller
Omul-păianjen 3,6.3,1780.0,258000000.0,887404761.0,https://www.imdb.com/title/tt0413300/,139,3.4395533372093023,Sam Raimi,Sam Raimi,Tobey Maguire,Psychological Drama
Monty Python și Sfântul Graal,8.2,1440.0,286968.75,2934737.0,https://www.imdb.com/title/tt0071853/,91,10.226677991941632,Terry Gilliam,Graham Chapman,Graham Chapman,Farce
Harry Potter și prizonierul din Azkaban,7.9,459.0,130000000.0,810004984.0,https://www.imdb.com/title/tt0304141/,142,6.23080756923077,Alfonso Cuarón,J.K. Rowling,Daniel Radcliffe,Dark Fantasy
Troia,7.3,593.0,175000000.0,497409852.0,https://www.imdb.com/title/tt0332452/,163,2.8423420114285713,Wolfgang Petersen,Homer,Julian Glover,Epic
Cercul de foc,6.9,515.0,190000000.0,411002906.0,https://www.imdb.com/title/tt1663662/,131,2.1631731894736843,Guillermo del Toro,Travis Beacham,Charlie Hunnam,Kaiju
Transfer de identitate,7.5,1418.0,32000000.0,147332697.0,https://www.imdb.com/title/tt0945513/,93,4.60414678125,Duncan Jones,Ben Ripley,Jake Gyllenhaal,Time Travel
500 de zile cu Summer,7.6,901.0,7500000.0,60802363.0,https://www.imdb.com/title/tt1022603/,95,8.106981733333333,Marc Webb,Scott Neustadter,Joseph Gordon-Levitt,Quirky Comedy
Marea mahmureala 2,6.5,2023.0,80000000.0,586764305.0,https://www.imdb.com/title/tt1411697/,102,7.3345538125,Todd Phillips,Craig Mazin,Bradley Cooper,Dark Comedy
A naibii dragoste,7.4,619.0,50000000.0,145086643.0,https://www.imdb.com/title/tt1570728/,118,2.90173286,Glenn Ficarra,Dan Fogelman,Steve Carell,Feel-Good Romance
Rocky,8.1,963.0,960000.0,117253345.0,https://www.imdb.com/title/tt0075148/,120,122.13890104166667,John G. Avildsen,Sylvester Stallone,Sylvester Stallone,Boxing
Va curge sânge,8.2,133.0,25000000.0,76432423.0,https://www.imdb.com/title/tt0469494/,158,3.05729692,Paul Thomas Anderson,Paul Thomas Anderson,Daniel Day-Lewis,Epic
Pirații din Caraibe: Pe ape și mai tulburi,6.6,1451.0,250000000.0,1046721266.0,https://www.imdb.com/title/tt1298650/,137,4.186885064,Rob Marshall,Ted Elliott,Johnny Depp,Fantasy Epic
Misiune: Imposibilă - Protocolul fantomă,7.4,1860.0,145000000.0,694713380.0,https://www.imdb.com/title/tt1229238/,132,4.79112675862069,Brad Bird,Bruce Geller,Tom Cruise,Globetrotting Adventure
The Matrix Revolutions,6.7,2548.0,150000000.0,427344325.0,https://www.imdb.com/title/tt0242653/,129,2.8489621666666665,Lana Wachowski,Lilly Wachowski,Mary Alice,Action Epic
Marele Gatsby,7.2,865.0,105000000.0,353660028.0,https://www.imdb.com/title/tt1343092/,143,3.3681907428571427,Baz Luhrmann,Baz Luhrmann,Lisa Adam,Period Drama
Copiii tatălui,7.9,493.0,76000000.0,70601660.0,https://www.imdb.com/title/tt0206634/,109,0.9289692105263158,Alfonso Cuarón,Alfonso Cuarón,Juan Gabriel Yacuzzi,Dystopian Sci-Fi
X-Men de la Origini: Wolverine,6.5,2414.0,150000000.0,373062864.0,https://www.imdb.com/title/tt0458525/,107,2.48708576,Gavin Hood,David Benioff,Hugh Jackman,One-Person Army Action
Povești din L.A.,7.7,1477.0,6500000.0,98410061.0,https://www.imdb.com/title/tt0375679/,112,15.140009384615384,Paul Haggis,Paul Haggis,Karina Arroyave,Psychological Drama
Scandal in stil american,7.2,1556.0,40000000.0,251171807.0,https://www.imdb.com/title/tt1800241/,138,6.279295175,David O. Russell,Eric Warren Singer,Christian Bale,Period Drama
Edward Mâini-de-foarfece,7.8,348.0,20000000.0,86024005.0,https://www.imdb.com/title/tt0099487/,105,4.30120025,Tim Burton,Tim Burton,Johnny Depp,Dark Fantasy
Efect de fluture,7.6,896.0,13000000.0,96822421.0,https://www.imdb.com/title/tt0289879/,113,7.447878538461539,Eric Bress,J. Mackye Gruber,Ashton Kutcher,Psychological Drama
American Psycho,7.6,276.0,7000000.0,34268438.0,https://www.imdb.com/title/tt0144084/,102,4.895491142857143,Mary Harron,Bret Easton Ellis,Christian Bale,Dark Comedy
Batman vs. Superman: Zorii dreptății,6.4,1558.0,250000000.0,874362803.0,https://www.imdb.com/title/tt2975590/,151,3.497451212,Zack Snyder,Bob Kane,Ben Affleck,Superhero
Fiecare se crede normal,7.8,947.0,8000000.0,100523351.0,https://www.imdb.com/title/tt0449059/,101,12.565418875,Jonathan Dayton,Michael Arndt,Abigail Breslin,Coming-of-Age
Căinţă şi răzbunare,8.3,249.0,3000000.0,17617021.0,https://www.imdb.com/title/tt0364569/,120,5.872340333333334,Park Chan-wook,Garon Tsuchiya,Choi Min-sik,Korean
Harry Potter și Ordinul Phoenix,7.5,737.0,150000000.0,942872838.0,https://www.imdb.com/title/tt0373889/,138,6.28581892,David Yates,Michael Goldenberg,Daniel Radcliffe,Teen Adventure
Ea,8.0,549.0,23000000.0,48274727.0,https://www.imdb.com/title/tt1798709/,126,2.0989011739130436,Spike Jonze,Spike Jonze,Joaquin Phoenix,Artificial Intelligence
Hobbitul: Bătălia celor cinci oștiri,7.4,1696.0,250000000.0,962749443.0,https://www.imdb.com/title/tt2310332/,144,3.850997772,Peter Jackson,Fran Walsh,Ian McKellen,Action Epic
Sefi de cosmar,6.9,2126.0,35000000.0,209838559.0,https://www.imdb.com/title/tt1499658/,98,5.9953874,Seth Gordon,Michael Markowitz,Jason Bateman,Dark Comedy
Polițist meseriaș,7.8,874.0,10000000.0,80581021.0,https://www.imdb.com/title/tt0425112/,121,8.0581021,Edgar Wright,Edgar Wright,Simon Pegg,Buddy Comedy
Peștele cel Mare,7.9,1265.0,70000000.0,122936053.0,https://www.imdb.com/title/tt0319061/,125,1.7562293285714285,Tim Burton,Daniel Wallace,Ewan McGregor,Adventure Epic
Jurnalul unui adolescent timid,7.9,787.0,13000000.0,33384127.0,https://www.imdb.com/title/tt1659337/,103,2.5680097692307693,Stephen Chbosky,Stephen Chbosky,Logan Lerman,Coming-of-Age
Domnul si doamna Smith,6.5,1165.0,110000000.0,487287646.0,https://www.imdb.com/title/tt0356910/,120,4.429887690909091,Doug Liman,Simon Kinberg,Brad Pitt,High-Concept Comedy
Twilight,5.3,168.0,37000000.0,410787736.0,https://www.imdb.com/title/tt1099212/,122,11.102371243243244,Catherine Hardwicke,Melissa Rosenberg,Kristen Stewart,Dark Fantasy
Supremaţia lui Bourne,7.7,2018.0,75000000.0,292542992.0,https://www.imdb.com/title/tt0372183/,108,3.900573226666667,Paul Greengrass,Robert Ludlum,Matt Damon,One-Person Army Action
Hancock,6.4,2180.0,150000000.0,629443428.0,https://www.imdb.com/title/tt0448157/,92,4.19628952,Peter Berg,Vy Vincent Ngo,Will Smith,Superhero
Al cincilea element,7.6,685.0,12612259.645068198,263920180.0,https://www.imdb.com/title/tt0119116/,126,20.92568559696607,Luc Besson,Luc Besson,Bruce Willis,Sci-Fi Epic
Dr. Strangelove sau cum am învățat să nu mă mai tem și să iubesc bomba,8.3,1169.0,1800000.0,9669969.0,https://www.imdb.com/title/tt0057012/,95,5.372205,Stanley Kubrick,Stanley Kubrick,Peter Sellers,Dark Comedy
Întors pe dos,8.1,1025.0,175000000.0,859076254.0,https://www.imdb.com/title/tt2096673/,95,4.909007165714286,Ronnie Del Carmen,Pete Docter,Amy Poehler,Coming-of-Age
Divergent,6.6,804.0,85000000.0,288885818.0,https://www.imdb.com/title/tt1840309/,139,3.398656682352941,Neil Burger,Evan Daugherty,Shailene Woodley,Dystopian Sci-Fi
Inapoi in viitor Partea II,7.8,1618.0,40000000.0,332861197.0,https://www.imdb.com/title/tt0096874/,108,8.321529925,Robert Zemeckis,Robert Zemeckis,Michael J. Fox,Adventure Epic
Misterele fluviului,7.9,479.0,25000000.0,156595191.0,https://www.imdb.com/title/tt0327056/,138,6.26380764,Clint Eastwood,Brian Helgeland,Sean Penn,Psychological Thriller
Sherlock Holmes: Jocul Umbrelor,7.4,2303.0,125000000.0,543848418.0,https://www.imdb.com/title/tt1515091/,129,4.350787344,Guy Ritchie,Michele Mulroney,Robert Downey Jr.,Whodunnit
În căutarea fericirii,8.0,1065.0,55000000.0,307127625.0,https://www.imdb.com/title/tt0454921/,117,5.584138636363637,Gabriele Muccino,Steve Conrad,Will Smith,Workplace Drama
Elysium,6.6,2623.0,115000000.0,286140700.0,https://www.imdb.com/title/tt1535108/,109,2.48818,Neill Blomkamp,Neill Blomkamp,Matt Damon,Action Epic
Greu de ucis 4,7.1,1186.0,110000000.0,388156011.0,https://www.imdb.com/title/tt0337978/,128,3.528691009090909,Len Wiseman,John Carlin,Bruce Willis,Conspiracy Thriller
Razboiul lumilor,6.6,938.0,132000000.0,603873504.0,https://www.imdb.com/title/tt0407304/,117,4.574799272727272,Steven Spielberg,Josh Friedman,Tom Cruise,Action Epic
Indiana Jones - Regatul craniului de cristal,6.2,2474.0,185000000.0,786636033.0,https://www.imdb.com/title/tt0367882/,122,4.252086664864865,Steven Spielberg,David Koepp,Harrison Ford,Action Epic
Casino,8.2,539.0,52000000.0,116112375.0,https://www.imdb.com/title/tt0112641/,178,2.2329302884615383,Martin Scorsese,Nicholas Pileggi,Robert De Niro,Docudrama
Ziua de poimâine,6.5,1269.0,125000000.0,552639571.0,https://www.imdb.com/title/tt0319262/,124,4.421116568,Roland Emmerich,Roland Emmerich,Dennis Quaid,Disaster
Misiuni periculoase,7.5,1056.0,15000000.0,49259766.0,https://www.imdb.com/title/tt0887912/,131,3.2839844,Kathryn Bigelow,Mark Boal,Jeremy Renner,Psychological Drama
Războinicul,8.1,1081.0,25000000.0,23308615.0,https://www.imdb.com/title/tt1291584/,140,0.9323446,Gavin O'Connor,Gavin O'Connor,Joel Edgerton,Boxing
007: Partea lui de consolare,6.5,746.0,200000000.0,589593688.0,https://www.imdb.com/title/tt0830515/,106,2.94796844,Marc Forster,Paul Haggis,Daniel Craig,Spy
Fata cu un dragon tatuat,7.8,761.0,90000000.0,232617430.0,https://www.imdb.com/title/tt1568346/,158,2.584638111111111,David Fincher,Steven Zaillian,Daniel Craig,Psychological Drama
Indiana Jones si Templul Pierzaniei,7.5,1525.0,28000000.0,333107271.0,https://www.imdb.com/title/tt0087469/,118,11.89668825,Steven Spielberg,Willard Huyck,Harrison Ford,Action Epic
Epoca de gheață,7.5,1755.0,59000000.0,383257136.0,https://www.imdb.com/title/tt0268380/,81,6.495883661016949,Carlos Saldanha,Michael J. Wilson,Ray Romano,Animal Adventure
Harry Potter și Talismanele Morții: Partea I,7.7,514.0,125000000.0,960858478.0,https://www.imdb.com/title/tt0926084/,146,7.686867824,David Yates,Steve Kloves,Bill Nighy,Action Epic
Wolverine,6.7,2795.0,120000000.0,414828246.0,https://www.imdb.com/title/tt1430132/,126,3.45690205,James Mangold,Mark Bomback,Hugh Jackman,Samurai
Lucy,6.4,1192.0,40000000.0,469058574.0,https://www.imdb.com/title/tt2872732/,89,11.72646435,Luc Besson,Luc Besson,Scarlett Johansson,Artificial Intelligence
Transformers: Partea Întunecată a Lunii,6.2,2731.0,195000000.0,1123794079.0,https://www.imdb.com/title/tt1399103/,154,5.763046558974359,Michael Bay,Ehren Kruger,Shia LaBeouf,Action Epic
Incredibilul Hulk,6.6,2240.0,150000000.0,264770996.0,https://www.imdb.com/title/tt0800080/,112,1.7651399733333333,Louis Leterrier,Zak Penn,Edward Norton,Kaiju
